days_past_due,outstanding_amount,number_of_contacts,previous_late_payments,promised_payment_amount,broken_promises,months_on_book,last_payment_amount,further_delinquency
167,100.0,5,1,924.1124853770016,0,39,139.31053820607946,1
156,2733.5016548986814,2,0,375.9017174055058,0,42,684.9488716778683,1
16,2524.9157696911766,5,1,502.8413489689001,1,7,313.62924261291,0
119,4560.858119938594,2,2,1466.1927456173785,0,55,447.2052355693161,0
2,6855.555010263951,1,1,731.6480445066903,1,5,488.37544672525513,0
145,7313.759672966711,4,5,436.0927284800698,0,35,864.3964664510007,0
30,9500.10705586793,1,3,1240.6855606514544,0,28,315.1867488487252,1
103,7794.187513010653,4,2,910.3034462818146,1,27,351.6272875987872,1
13,1098.596255537047,2,1,929.5503652397942,1,6,868.3152414169178,0
96,8090.022738621277,0,3,626.9704858821715,0,40,940.8488722489548,0
94,10199.97411582008,3,3,0.0,2,18,939.5271774518478,0
82,10051.424231061806,4,3,417.32415706819,0,17,924.5287140919124,1
13,1361.4096520752696,5,1,186.18917980822252,2,55,0.0,1
171,4426.710194064663,2,4,1470.027699398951,0,53,205.08454898544977,1
94,7882.921248709918,2,3,2098.33469232107,2,1,1115.144471700642,1
149,1524.9708993136123,3,2,914.3255041722978,0,19,669.9066611843677,0
112,100.0,2,0,0.0,1,5,1028.7018344834974,1
55,5941.86706031187,5,2,1040.0873529453254,0,10,769.8850886677228,0
81,2973.2257186798915,1,1,1729.7535688051578,1,10,656.5244806136816,0
168,105.64679895614972,4,0,1032.5715474362523,1,24,666.9093176736675,1
116,8688.561328257636,3,2,1283.9815371910377,0,2,454.1687865494959,1
143,5492.937974353948,4,0,1206.2575818261632,1,11,511.84700948964814,0
108,3437.92299637262,4,1,919.614858584946,0,4,162.1844206782099,1
53,2108.947747422761,4,2,1162.9665609974122,0,23,334.7253296359761,0
128,5523.6984450300815,2,2,567.2778587599578,1,7,369.1064871471069,1
158,6546.251596776583,3,3,999.429425657008,1,15,612.0590772650386,1
161,5977.798018410346,5,1,1015.7374861258176,0,23,717.9753272718007,1
57,443.2600361933546,2,1,0.0,2,35,783.1491870443323,0
52,6430.556192711107,5,0,934.9726216489114,1,11,1071.7938611032796,0
137,7083.348528040993,3,2,522.9883660733954,2,39,783.7424583943869,1
111,3969.7877878929967,6,4,0.0,1,31,737.277498039572,0
2,8118.831145846754,3,3,971.3548431161048,0,2,101.48833504001756,0
44,2444.247821172845,2,3,335.1014912086205,2,10,16.648460186886723,1
75,8871.754358093007,3,3,824.6885960197287,1,48,608.8065791880812,0
98,5396.947053291933,2,1,1035.792237530263,2,5,409.03786837866255,1
9,3511.491583950331,2,0,1200.351634398556,2,12,543.951964728048,0
32,4044.654529007672,8,3,1802.0697228457152,0,18,171.56519404880044,0
15,7997.854650289893,1,2,0.0,2,28,502.7466704432273,0
140,5711.727049746128,3,0,940.3784106689924,0,8,351.4361407105373,1
136,6935.20197952267,3,4,1644.3952310649568,0,4,638.5611521057486,0
72,8224.00790817623,4,0,735.5889936185904,2,17,680.4640699784494,1
155,3422.068802200046,3,2,1115.614572257071,0,29,596.2060876701047,1
12,5381.895008238088,6,1,764.189823041964,2,9,162.41799607281382,0
65,4326.632119049037,3,3,475.15921597786576,0,14,458.6022491743787,0
107,8051.173933869013,5,2,1939.3617084519192,0,40,1007.5233397911596,1
42,3852.633743988321,5,2,1034.6055525005768,2,9,347.7743906287505,0
115,5143.495293085614,1,1,1307.9636389990574,1,38,297.8921676694381,1
139,11887.173803442598,5,1,1715.518494089952,0,9,732.017963664126,1
103,8855.348822699234,4,0,1260.4688618873815,0,52,332.1119926227164,1
171,1894.31566941374,3,2,1526.735299092488,1,52,230.3119655132668,1
95,7705.928322074054,3,0,1192.5317523976817,1,41,293.4682951658294,1
17,7066.307865069921,2,3,1354.39905695373,0,11,790.9844392273253,0
160,1698.0909864953246,6,1,663.8197758785486,0,22,442.5798604059292,1
85,4669.832792631181,5,2,1090.6447854989724,2,41,743.0914858679346,1
168,2156.890816348359,5,2,784.1237082832268,0,45,854.7085050717742,0
151,100.0,2,2,1039.7316461651487,1,59,369.931550791737,1
56,4562.085426371753,1,2,0.0,1,27,452.19513701449387,1
134,3481.7296114784167,1,0,995.0219430113782,4,30,429.5701397504066,1
86,1697.2928440411692,4,1,1116.3058133615568,4,6,260.9184387515596,1
178,4971.241199982812,3,4,709.1919962190295,4,33,800.8971427117804,1
102,100.0,2,3,1263.439540335484,1,53,373.1763796718336,1
165,5123.824818029118,2,2,828.8164396257691,0,22,188.72597471410472,1
54,5046.194363333413,4,2,1180.2817849165533,1,26,1012.5061594124472,1
177,7036.218659661791,1,3,1751.209072485667,0,6,431.7244983591012,1
115,190.4622923863753,2,6,560.6285677259937,0,33,481.41699128834455,1
139,11418.272767574976,1,0,574.8670967670952,1,10,327.33357932132634,1
88,10267.406676250645,1,0,1538.0825778597996,0,37,155.13235844639212,1
49,2680.355695502586,6,0,611.6334508005173,1,1,52.1237961557062,1
149,9379.216567001336,5,2,1091.8197838430358,0,44,759.4880634376166,1
115,7571.216338227576,0,0,863.4300470435397,0,15,330.3480322590567,0
63,3681.72462264106,3,2,0.0,0,23,0.0,0
104,3179.4409825062075,3,0,931.8662673690818,0,12,254.7444433129145,0
83,3406.3262447640886,3,2,547.1984434631751,1,18,414.3927337841103,0
103,11909.365849706153,8,1,1092.6745039904831,1,47,277.25142105640714,1
156,9080.358286734208,1,0,1403.568766341726,1,49,649.0758082237255,1
17,4391.681318352392,0,3,524.8831403044405,1,16,373.4942361492312,0
6,4650.732799910659,5,2,707.4596183762126,2,27,757.4169462570708,0
147,7542.344632043935,2,0,193.06469926205023,0,56,759.3500609624576,1
28,7410.932745447917,0,3,1038.6464024115,1,48,198.89386164279472,0
38,2129.371467853071,5,1,917.7833411005788,1,28,281.07415517858084,0
119,5892.61590566072,3,2,1210.8747957762705,0,9,816.7378743940385,0
37,3342.3694149699418,3,2,1130.115003624933,0,20,585.3166876354078,0
115,5456.59934394824,4,2,1097.181534923164,0,33,708.8407061678472,0
68,4855.960600577446,1,3,716.5845476769023,0,57,709.7934846186889,1
177,8052.933416731301,7,4,1445.7832060975395,0,26,295.8407946889699,1
43,4195.169236026663,3,1,1278.6273237785692,0,29,1207.1210458803457,0
164,5354.952453682628,3,5,1203.7438712077967,0,29,795.5390545087283,1
58,100.0,2,0,921.774699520818,0,1,372.8178245783606,0
13,5970.958787459847,4,0,1595.7958899286346,2,17,810.4091089618555,1
52,2664.4348186972625,4,3,1204.8641036960212,1,44,465.7526164413665,0
58,448.5949104721358,5,0,1096.624632816041,0,17,536.3326384749399,0
32,8387.34268275721,5,3,255.25865090673005,1,32,314.02026615582065,0
105,4874.691897602078,2,2,1524.1920042159643,0,17,233.9199201843089,0
83,100.0,1,5,2163.3968214888555,3,37,732.2179524977895,1
99,2649.1293138269148,1,3,771.7584336276877,1,12,290.7755280385346,1
104,5015.005254305612,4,3,768.4156854013038,0,11,267.1872183583981,0
28,5104.2474194834185,0,2,762.1064998265351,1,28,404.2490989566451,0
129,3501.782932967501,0,2,827.1297113472808,0,21,176.84825683373094,1
170,100.0,4,5,634.6678590859995,1,2,515.3108662879788,1
48,3344.263530519527,3,2,1876.3757627938132,2,57,344.74125690463217,0
40,8213.09994416801,2,2,1373.1754184094884,0,20,799.6527754054173,0
97,9207.18339353731,1,3,1094.347409678889,1,20,808.4434110505574,1
114,3177.527109729203,1,3,1400.948024854648,1,36,495.4211120873682,1
132,10650.002329007017,2,1,1382.3257135082654,1,49,249.30542745167995,1
166,148.966745755557,1,3,547.8711968904051,2,48,438.79414789170846,1
155,2569.9054441113253,1,1,910.1406401229876,1,33,389.2276322883466,1
137,7674.488371148205,0,5,1121.743377694347,0,17,974.4894754130772,1
111,7202.165615009808,3,1,1330.3164174622848,0,53,399.75505161053553,1
144,4971.142764513942,6,1,1294.3887855590435,1,17,568.3329496118674,1
76,1642.6225637590646,1,2,1000.7714595320044,1,19,693.7458887897928,1
31,1634.6059292069665,4,1,25.97923488138599,0,5,935.5878472577832,0
119,2822.948896225332,3,2,242.37785034601097,2,14,394.1548675563871,1
142,1764.9759145398375,3,1,742.5611321096649,0,14,59.61959661236915,1
25,5392.10945177271,2,3,1536.317924315009,0,39,536.9189310984937,0
34,4723.1979446975765,1,1,1022.1345449932114,0,16,840.2676082416289,0
67,1515.914507291247,2,2,960.137350067102,1,49,614.9835218125402,1
152,3935.3513979983927,4,1,670.8934240983292,0,4,335.21556367547885,1
118,100.0,3,1,894.6931853687631,1,10,398.7783116364787,0
73,6017.661437975234,1,3,1433.236186709025,2,51,242.62114795968603,0
26,7150.176814641713,2,3,983.049134535434,1,24,431.5600550615504,1
148,2264.5696585790124,5,1,1080.2608782673854,1,30,239.0734437709228,1
104,2640.8720694039325,2,4,0.0,1,31,617.0699498305282,1
10,5773.666213883761,4,3,389.7346713050364,1,46,650.0225635517477,0
67,5318.798417508712,3,1,1409.5089243775703,0,24,525.6332580726067,1
152,7319.355068245044,8,5,1043.5716561594977,2,27,763.0297256318715,1
5,2669.9609898091367,2,4,881.4478492853162,1,32,868.2126781373536,0
27,3018.327988183289,3,5,559.5484327015536,0,8,932.3856200915905,0
113,4337.904549631034,5,0,620.4259537964997,0,29,538.4401562080546,1
15,1801.6336263639191,2,1,864.0410821171972,0,16,337.0166377745842,0
163,4272.56283753832,3,1,755.063665738058,4,5,0.0,1
105,1850.680525218081,2,1,1186.9090595478035,1,20,363.412831541197,0
44,6252.710652702101,1,1,1537.253335559265,1,15,117.3829884824674,0
26,2194.0821344587985,4,2,1461.3678118355265,0,15,508.2855619815234,0
175,5758.678238480058,3,1,387.9155066427357,3,59,743.6472430800186,1
162,9369.848713544114,1,2,1139.757687370662,1,20,722.7091698126067,1
95,6284.672530120533,3,1,1758.5393949048453,0,9,747.7515790882375,0
178,5527.658167282601,5,4,1093.2428829666028,2,28,53.12212787225485,1
84,909.079975302217,1,2,1465.3389422867344,1,39,58.008091651147424,0
140,9167.103598454316,3,1,1684.1708516091676,0,50,885.6610549792916,1
132,8347.184666057163,3,1,1115.871045203438,1,44,0.0,1
87,4530.964198934652,2,2,672.0310822080539,0,7,709.3253582052097,1
176,3847.6489823236234,3,2,1171.1378245195665,0,23,442.9559885449732,1
112,2558.059535944609,1,1,292.6772116711318,0,24,399.4779628948608,0
129,10368.130831147462,4,4,1113.6327951021644,1,16,558.9320751323565,1
89,7351.893721748726,4,4,1235.3324728760806,3,56,1042.874962208793,1
66,2724.7766259197983,5,2,0.0,0,22,261.7359806928333,1
158,8297.808951416215,2,1,0.0,1,59,379.56303874470245,1
131,9017.446025472624,7,3,1397.9005243743052,1,23,837.0181886947612,1
122,4936.361075249863,5,1,140.92427487721,2,19,236.54732013207013,1
149,3966.957938988588,3,3,418.22612202745233,1,12,754.3735265044252,1
84,2020.749641488538,4,1,1179.344407393988,0,51,486.5271655621693,0
177,7122.2856026688105,4,1,501.9003709312447,1,26,0.0,1
116,3718.772784270288,4,1,979.3690799540716,0,49,534.5406127470885,0
116,3594.728160538528,1,1,1342.6736851398832,1,56,526.8010868723092,1
38,4965.412971074205,2,3,1316.9862844671557,0,33,564.5720853998487,0
143,2545.9778428328323,5,0,1404.89553628562,0,59,707.7029050740728,0
110,9585.269903909444,2,3,1179.1330191728148,0,59,678.1607351645061,0
46,7903.735370294193,3,0,1550.306281081353,2,41,501.3845223192532,0
25,5229.672031830249,2,1,689.9140331395967,0,39,843.1671311709649,0
21,2446.260165090077,4,2,915.8693032545912,1,2,388.2268221144884,1
121,2608.225077920326,3,1,948.2799832845552,1,52,587.1284434938736,1
122,2475.923909983308,2,3,0.0,1,57,237.8122428158568,1
133,1307.9083224261517,2,0,1001.841236266594,0,57,0.0,1
70,5968.057861218788,1,3,1531.8427928305573,2,17,265.3057534058376,0
113,3072.686719154928,2,4,1144.304224670831,0,59,529.8872073504933,1
107,2901.346510441587,4,1,1346.0804197286984,1,11,18.40554380768242,0
112,2558.1892919047214,2,2,912.4452501243012,0,5,232.57091406549117,1
108,8010.735772483191,2,2,1437.1771498922226,0,41,1017.2522321868036,0
47,2724.276499271727,3,5,635.8235579869397,2,8,414.31866759905125,1
91,8807.133455004845,3,2,1120.977889922825,1,59,636.1149396691098,0
18,4136.9186337954525,3,2,2117.084810096213,1,41,239.95171546746377,0
149,1264.7576362745672,7,2,1423.695499470297,1,20,87.35595178337559,1
104,6407.803407510901,1,2,948.0620515894052,1,27,195.16757411371972,0
151,7661.82856987275,3,3,351.6305757465218,1,57,818.6839415455626,1
40,2425.900090116805,2,0,1692.7918757372445,1,27,412.500630056779,0
138,5189.721543391292,2,0,1971.090556480573,1,55,536.6963465510711,0
89,5955.388514448883,3,1,1989.4039176044091,0,30,286.7680354038328,1
61,5286.901556669313,5,3,1245.4439563141443,2,34,723.0510174895145,1
5,3625.5671787073193,4,0,0.0,1,42,921.8033257058022,0
122,7644.8610932511965,2,4,718.1287621172871,1,24,1174.3071284889131,1
55,4246.649421793777,6,2,1755.0640844617528,1,12,695.2780484512974,0
37,3182.9603791685386,4,3,1016.789795907055,2,29,209.6695134113221,0
56,100.0,6,3,1135.458605796011,0,56,0.0,1
102,100.0,3,0,947.5134432978082,3,46,896.1038023133715,1
93,5647.711611578682,4,2,1056.2933059937268,0,9,0.0,0
73,4768.85026362199,0,0,499.1009005631519,1,58,478.3791382559907,1
59,7662.335057358887,5,2,294.6946859853656,0,14,804.9653916894703,0
2,8390.853024589593,0,1,15.16986707726346,1,19,1004.7487363313076,0
104,4264.689234302507,6,3,839.7132913808516,0,41,230.4145381991356,0
51,7845.9496892303105,6,2,184.105919741785,0,46,547.6071400476319,0
30,3314.461661246699,3,3,1800.7978794657758,3,54,463.37476498672777,0
11,4550.330449843049,2,1,984.858157999052,1,57,281.87436044501106,0
108,4464.545218996618,4,2,694.3576197212401,0,30,873.1203083018759,1
76,9737.187638700929,3,3,1268.5549998057325,0,11,671.016977879609,0
167,1164.5416791613038,1,0,693.2141928778747,0,22,142.64953072233095,1
90,5177.412968434007,0,3,1903.4341591116377,1,44,440.3035575881831,0
123,2911.894768010332,2,3,1081.4273289295668,0,32,386.46422347705936,1
125,4102.955082509673,6,5,1262.896018064327,2,36,630.4036022728724,1
122,3974.652286031454,3,2,1344.9789779547227,1,37,1072.0843346613349,1
94,5216.191800633303,2,3,440.3234275454104,2,5,600.6832050518776,0
103,9040.752508428344,4,4,0.0,0,19,416.0197573036915,1
162,10706.00110102214,2,2,1620.8440612225277,0,46,470.9283845245264,1
31,6969.714493259474,4,1,1387.7898857159323,2,37,620.7651061652439,1
52,2062.601099957571,4,3,1636.335166148359,2,40,0.0,0
89,4476.119583303729,2,1,707.5477755748145,1,20,833.6562921875206,1
76,5781.806391792326,0,2,1683.044326733168,2,23,550.408432385658,0
129,3779.230212994491,2,1,1996.865584386951,0,15,462.85120313049066,1
22,4168.775071441206,4,1,729.5484352953124,2,33,377.3246960122633,0
40,4786.518338174153,0,2,1035.9607973245295,0,3,479.6455866095203,1
101,7316.636513313879,3,3,1495.32624792319,1,44,213.70739061098584,0
111,6590.545086210145,3,0,1531.407500343685,1,20,11.409370690592027,1
129,3169.502988536732,5,4,2092.8468584141847,1,5,659.4815020555254,1
65,6778.502511899224,3,0,1388.7626919581508,1,36,276.12174190000746,1
170,10173.08407800266,3,0,895.2251866446896,0,22,567.4505920858198,1
149,461.1546969871788,3,1,1318.8280851063178,1,17,440.63659264876514,1
79,3688.011216377938,4,1,173.53948028086984,1,47,887.7670283075779,1
22,3459.93437841078,1,1,1736.4304671868667,2,39,642.3703455249918,0
166,5239.749945625206,3,2,919.662647682984,0,17,830.7979574741212,1
99,100.0,3,1,682.1709785355778,2,57,728.1473314284236,1
8,9083.261826875392,1,4,574.7259596313688,0,6,1028.5610410850572,0
175,5140.375286999477,1,4,829.5428985277073,0,50,30.486077753431744,1
17,5894.400191627671,1,2,276.61346054468595,0,16,940.006409404778,0
17,5546.949140701089,4,0,871.6666280978372,2,2,262.99123589038413,1
90,3450.402494120336,3,4,850.0495913974747,0,15,172.9820379174804,1
141,7095.963516699723,3,3,664.1885123328129,0,6,124.9727150154372,0
145,5015.690058030728,5,2,901.3426533670428,2,41,375.8450642852517,1
166,100.0,1,2,1037.1510964725292,0,2,627.2320757252023,1
81,4675.509094431908,2,1,587.7780047146407,0,52,915.0865902173496,0
78,4167.283074321294,2,3,1214.725885788067,1,55,0.0,0
173,7090.225060665278,0,4,708.1603779181785,2,3,590.9089261923848,1
6,11909.365849706153,2,3,669.333191477694,1,5,204.58067893039168,0
163,6133.055835199992,2,1,1525.5679418647533,0,26,123.58564940480414,1
110,11359.39564336822,3,2,1276.1909528419058,1,22,333.78219395850635,1
14,2941.320710565582,3,1,1836.2337382357937,4,37,528.2902467525826,0
72,3133.6284955120445,3,1,1101.1755264924,2,10,302.0191599674548,1
143,4260.698263829676,0,1,1127.540498354581,1,24,129.5990423699235,1
54,6275.576421110274,3,0,1446.6881078478968,3,38,376.09261873306514,1
27,3078.192055829347,3,0,574.6448977812802,2,53,673.8570553559675,0
13,164.4606996942457,4,1,767.57680517779,2,15,619.8421613133811,0
159,5069.165565439488,3,1,1582.2516791545004,2,38,346.2621158769365,1
163,1571.0180876702098,3,1,1153.5266489738997,1,44,445.6252528122822,0
60,8347.486999486646,4,1,482.030222472536,0,13,268.4175120834549,0
6,6931.610931112735,3,1,1713.6923552545302,0,32,567.6266214250377,0
58,2721.425740220667,5,0,498.0587007797304,1,42,759.7485298146787,0
49,6367.376189160055,6,1,1268.175277191157,1,5,262.7623777684039,0
151,3355.524313665942,4,0,1005.12018872345,0,44,348.35632667193886,1
162,4843.423599265787,4,0,316.1434004266549,1,13,669.5376031670821,1
26,4874.9856347828845,8,6,924.6282006965122,1,11,1207.1210458803457,0
47,3993.108426545561,3,1,1269.3512274455145,0,34,705.1890715784131,0
5,7492.039632604848,1,1,1073.9237445149754,1,34,445.82326599747,0
20,1642.5088904316915,6,1,866.8906640201756,0,52,187.40410147603075,0
134,6610.92836209964,4,1,893.6047383180148,0,55,818.5966532992903,0
59,5913.58735636807,7,4,1328.3944558435533,0,50,254.7006171185465,0
146,786.2765850106007,7,0,1311.0338642226222,0,9,437.8537376234594,0
132,2616.736649443481,2,0,970.4232227624448,4,27,383.4721716783929,1
17,1718.3623140721625,3,1,1402.361124698553,1,42,473.3932892092762,0
14,3900.7199581007326,1,2,1590.0941091522134,0,30,214.70203008559972,0
13,5145.279371645253,2,2,1111.8399766193957,1,35,786.0085596559778,1
135,2214.8406376790235,5,0,489.0211325430436,3,3,631.2959720103071,1
128,7907.385817471858,1,0,1214.075721917906,1,44,408.6411185208891,1
44,8173.347706924615,5,2,1340.279444430042,2,24,427.8254254840826,0
119,8703.258880793612,3,3,1169.7909535955052,1,57,398.084798623206,1
143,100.0,2,3,619.5590495216304,2,40,535.7801862564809,1
19,10844.50470207712,2,2,764.1133825660002,1,29,265.7932640565368,1
63,5498.163111607019,3,4,1607.5449260897246,0,12,185.7814911510877,0
163,5141.898539920695,3,0,1411.6181967496464,1,37,431.64117692169,1
81,4694.378529398551,3,3,1492.76599787043,0,20,692.5988315497291,0
163,1036.2538981509178,2,1,1598.315272131913,0,2,960.752778306495,0
147,6079.274281106591,5,4,586.3109473939833,1,8,554.923523842181,0
148,9835.833039308904,4,4,300.81519808881467,1,16,743.8390071218039,1
100,5462.071451658277,2,0,1519.3341115586263,3,27,744.2658897263443,1
163,1654.709980425809,5,2,0.0,0,33,596.6226572808946,1
160,424.0798952152945,2,4,1949.110950581276,3,24,637.6134792395353,1
122,4117.928785276642,1,1,1065.2051470981503,1,42,382.0451442788992,1
176,2767.919532470488,4,2,839.8427088871476,0,13,280.5649167902672,1
44,7107.724381869165,5,4,803.9430991121262,2,23,213.1306660213299,1
104,9111.256221899906,2,2,723.391911642525,0,28,443.1688212276998,0
152,6408.954458725717,2,1,1231.7263096754768,1,12,579.5988218312649,1
61,4744.723518939454,3,0,945.5145900425472,1,2,395.3804422440344,0
125,4602.405123737674,4,2,1406.3575125488487,1,53,485.7798797954953,0
145,5213.250749889587,2,1,1563.4158989639184,3,51,54.03218491242785,1
71,1520.178102726757,4,0,843.6051958803876,1,13,1179.4732662919994,0
107,6806.795786323754,8,1,1244.374341828856,0,14,980.6161368191696,1
