months_to_maturity,total_relationship_value,number_of_products,satisfaction_score,number_of_complaints,months_since_last_interaction,age,tenure_months,monthly_average_balance,desertion_flag
4,68254.74946034237,1,4.694351832580024,0,2,37,26,7452.011571763014,0
18,61015.99396326165,4,6.873932327521339,0,1,49,27,12944.359833052018,0
21,49055.85889388948,2,6.154854207425775,0,2,59,30,5469.076667518429,0
7,95285.71978096564,1,4.968018149506648,0,0,42,38,8044.545663643538,0
1,1000.0,3,8.518926098910134,2,2,53,23,11797.206247040907,0
23,65296.617437635854,2,6.467570671970726,1,1,38,34,2619.562240309976,0
13,71532.16119976938,4,3.439488549298102,0,1,31,39,5403.311217835512,0
6,84408.88604765509,5,7.0015294635633225,0,0,56,35,10787.98043329038,0
6,48053.85676839917,6,7.038584301804612,0,3,36,28,18310.86438074685,0
12,56237.60202151873,2,8.50799156677837,1,2,21,33,5750.351970861067,0
8,79578.45149944164,6,7.240290045173139,1,0,52,26,8383.499797825565,0
22,94734.9921284054,2,5.774391727934303,2,2,52,23,8549.270364005244,0
19,40983.92044463696,1,7.995807710280871,0,5,47,29,21813.237403391227,0
5,58009.2734938268,4,5.7023500899893405,2,0,41,20,12272.665268725075,0
18,100357.21893046272,2,8.41064700859959,1,0,37,27,9759.6077352481,0
5,1000.0,2,9.311504870364494,0,5,31,34,10445.07979068336,0
10,29299.622005562444,3,2.2874808575098986,0,1,57,33,7351.277938406365,0
1,93975.0793580889,5,5.501443925159052,0,1,30,27,7626.315161104902,0
10,82776.1350082491,1,7.929500913287385,0,2,18,37,12628.406125272397,0
5,65673.35632780082,1,7.184690204682914,0,2,52,31,16700.77648949689,0
12,36542.09380672639,4,9.594218143016867,2,1,38,32,10345.511085483216,0
22,23545.44503043742,2,9.501835072587674,0,4,51,32,21813.237403391227,0
7,32263.53142272879,4,8.85228004914967,1,1,40,29,9293.25432411562,0
9,96440.24662456076,3,3.62669672507034,0,2,47,31,10029.32688089782,0
22,31146.71932533961,3,6.673901188717187,0,1,29,29,8768.663313890062,0
21,53042.68892718974,3,8.281017447381219,0,4,57,33,5715.078340953108,0
12,27388.77065414762,2,6.947123431111302,0,2,22,38,9738.049877896929,0
23,75283.22090297082,7,6.74758024245922,2,2,18,27,13796.442059914683,0
1,33838.21158960676,1,9.475164336724085,0,0,30,37,5474.96100643593,0
11,47072.18329536757,2,7.7166349944844255,1,2,35,26,17821.078062650617,0
21,1000.0,3,6.495245417466698,0,1,55,31,15950.072497130011,0
15,1598.9529138518046,4,4.6289536400084526,0,2,31,28,15712.18464085514,0
2,50230.19579964519,5,10.0,0,2,33,28,13823.17259024727,0
20,10245.285344067146,3,7.604927400522184,1,1,41,38,7794.408535574931,0
7,113152.59918003506,1,6.066906576793851,0,2,20,28,10262.50583615622,0
21,1000.0,2,8.862656714317993,0,0,67,34,16318.925925378608,0
12,25994.74104007688,1,3.7930510592543674,0,2,33,37,10565.1283675497,0
22,50501.02601802651,6,10.0,1,1,49,35,4208.441016835288,0
18,39046.011866126464,2,8.222056127308916,0,2,44,34,11291.465865301245,0
3,16875.636300082428,4,10.0,1,3,18,31,9901.1956506814,0
7,21262.16481514196,2,8.266037090492295,0,2,40,34,2723.639083675611,0
11,20280.377675022846,4,7.4773891498534,1,5,33,27,12880.6754913572,0
18,41398.34915539812,3,5.791331599296639,0,2,45,24,10481.087208875177,0
12,108557.87268552271,3,6.12349865144118,0,0,58,31,8974.157070222453,0
6,52338.118896746295,4,4.518571650956404,3,5,55,32,1949.7805998194635,0
5,85487.01468162572,4,10.0,1,2,48,25,15824.373172608946,0
1,65209.29037484425,4,7.26526082215814,1,4,31,35,5608.90740067729,1
12,83415.87193946661,5,8.740549158933355,1,1,32,24,21783.181503302992,0
11,1000.0,1,9.059102097577828,1,3,50,37,14310.048199386089,0
4,40866.25936555312,4,6.5518752105986175,0,0,29,19,16791.984425013878,0
18,89214.06269452142,4,5.395670627704716,1,0,40,21,10694.869723380543,0
4,32847.92531751999,2,5.566885110388731,2,2,44,34,11692.987543358196,0
17,102874.19494608836,4,3.9055240408671454,0,2,19,25,8460.748234707418,0
2,94516.70461303284,1,4.762446385175656,3,2,35,31,11284.828881979854,1
22,35926.07851617613,4,8.07020125706978,0,3,45,29,5306.619640441538,0
2,34905.0944286093,1,9.046170037027192,0,1,33,34,0.0,0
12,19591.824729365937,1,7.0111612942885895,0,2,61,26,9509.421701732588,0
6,31112.17304408607,2,8.847133659367096,0,2,25,29,1521.4877666714383,0
10,13022.328074932542,3,8.89435798616402,1,2,60,22,11015.147734355003,0
23,62864.33541299017,2,6.37166005375372,0,1,64,36,7763.059759391605,0
21,6318.605199606995,7,9.174705118244862,1,3,56,22,9525.31520343758,0
23,68111.99048570666,4,6.674816620814906,0,0,57,18,7675.053797723483,0
16,68842.36090700746,6,6.142440981567615,0,3,30,27,15249.331198540258,0
14,1000.0,3,7.172384582830354,1,0,20,27,5806.38762593514,0
7,96494.55818985018,4,4.181073253465198,0,2,43,21,16251.54540993922,0
19,65408.27883245666,5,6.926671049492415,0,2,29,35,10934.019545738129,0
23,72490.94064334607,2,2.3832626586162062,0,2,36,27,3770.704151750356,0
17,27240.04395371683,5,8.350779125997455,0,1,27,22,7238.942635147092,0
9,68671.37355419356,1,4.411889880831906,0,1,29,35,2408.642038072142,0
13,83791.80349166197,2,6.987044614075002,0,4,52,39,3097.6537131978166,0
22,47041.74802985968,1,9.968712223325973,0,0,30,30,7263.492451162087,0
5,110057.67377745084,4,7.142685288024539,1,5,43,41,12261.846710807058,0
23,51321.93904738813,3,3.2129997637986305,0,3,29,31,19229.0433640934,0
5,84223.57401357422,3,7.258561052036561,1,1,36,23,11591.097433604516,0
10,58790.26421775965,3,6.488881367633409,1,1,18,26,8968.679100757956,0
21,67565.64598570604,5,8.863473841148034,0,0,23,25,6585.728406972986,0
10,1000.0,2,6.773552501034769,0,3,48,24,0.0,0
7,61131.612146460895,4,9.230510099494383,0,1,21,25,6208.863089481759,0
15,27950.74696228202,3,7.871316420991055,0,2,39,30,9693.217683934798,0
7,24608.05082666937,1,8.749760562009097,0,4,39,36,13164.4385890896,0
15,102323.09553397936,2,6.813424146836833,0,2,53,23,13937.575694495245,0
3,43586.89255812953,1,9.567029703172723,1,2,18,36,6943.050189632628,0
19,19900.945070735102,1,5.976710659830692,2,1,39,26,13907.076992136304,0
10,39226.05115673376,3,3.334361238618276,0,1,31,35,20811.473050824607,0
15,10986.493132342584,4,4.809210950272833,1,3,65,31,18566.340995510003,0
3,93016.5340458881,3,7.241333442271095,1,2,70,25,18706.834977584906,0
6,29129.577675004548,3,7.541515301962165,2,1,56,25,7711.163294078798,0
12,65878.99801831009,7,7.31076061827212,1,3,52,35,4251.626897952665,0
15,90683.20142630977,2,9.43746193948089,0,1,36,36,3741.9760094301146,0
6,34995.41956355812,1,7.378020890105082,2,4,37,39,12588.927784686715,0
13,65960.67296818359,3,7.659044273663068,1,1,34,26,20824.884659671403,0
19,19097.418352867106,4,8.960142403249474,0,1,44,32,8921.184978870657,0
3,120476.40845107357,2,3.6468195632880342,0,2,29,26,7891.758157312344,0
8,78091.40403849867,1,8.445898560135017,1,3,23,21,18375.01783163897,0
8,44221.80683717582,3,9.632599374376769,0,3,32,30,12247.783304459796,0
23,26814.98807333109,2,8.435177514420564,1,4,32,35,12507.088328970018,0
20,46580.10341481121,3,7.630006269016459,0,0,21,40,10376.73679636008,0
15,39800.48832945443,2,8.605676084450383,1,4,65,19,13571.91598087092,0
4,108588.3366199852,2,2.707720229840937,0,2,53,25,7433.040056474403,0
19,13233.958333552931,3,6.740738944568558,1,4,47,31,8647.838055247597,0
21,54044.0426987061,4,4.403378605643237,1,2,35,18,10664.307656538644,0
3,49449.8580009887,2,7.766541193618242,2,3,39,34,17373.033539552183,0
13,46477.69098965392,3,4.99183709720108,0,2,55,34,12239.029803254722,0
8,46741.500351849725,3,8.699714179788632,0,2,51,31,19699.61127835591,0
23,46517.8756963855,5,6.167937730291401,0,4,57,24,7909.827149340195,0
16,76191.981989963,2,4.4258509798567225,1,1,43,24,11509.87950235517,0
13,68269.53339477305,2,5.111076406160257,0,0,59,26,5.692972689364979,0
3,62567.34834118359,3,4.373605111331511,0,2,26,20,13098.673924857638,0
16,1000.0,1,6.92938600962683,1,0,18,29,0.0,0
9,58993.846224894914,2,8.233135241939706,0,4,33,30,15905.297497736818,0
14,1000.0,2,5.710040032909304,2,0,29,36,15393.04613504411,0
13,69389.60489407476,1,4.082192748356968,1,3,38,36,7561.590972068608,0
21,94234.92102711544,5,6.972431404591593,0,1,47,28,3989.924102019581,0
7,22212.826622343477,2,6.928587817269973,0,3,25,31,5612.17517610625,0
15,42146.5783297188,6,6.002015463971632,1,5,56,26,3348.6210040707065,0
7,32019.32884841009,3,5.430255625867185,0,3,37,33,8151.473770102031,0
6,87062.95327270402,3,9.55942105024924,0,3,66,38,9409.39326062602,0
2,52850.83655816219,3,5.815032102872223,2,1,33,35,8472.437438481125,0
9,101849.88141699,5,4.1178056107372925,0,2,59,33,16037.253872711706,0
22,62412.62608842163,1,6.823499262680193,1,1,21,31,11417.422004782666,0
17,57273.50541907458,1,8.054644867587344,0,2,40,22,13632.74248641749,0
5,52046.20347808509,5,7.921503349444928,1,1,42,26,9733.906358877632,0
12,74539.76297772011,2,3.801181651585957,0,2,18,25,7536.893637211298,0
1,1000.0,5,9.435720304991744,0,2,34,25,6372.1677551399125,0
10,52560.3186656153,3,7.420797604191446,0,2,55,34,4267.958432030418,0
11,47898.60668816105,3,8.141664813690042,1,1,37,28,16556.491113767614,0
16,71762.56481473298,1,10.0,0,3,67,28,6632.079619989613,0
14,44368.951823778894,3,8.51777712610854,1,1,27,27,10399.980660595362,0
8,18837.966975119896,3,8.144110532450904,1,2,53,27,14114.894204790588,0
17,50220.520247590975,3,6.548153280202947,0,1,40,31,9171.487458961235,0
18,17514.7841339497,4,6.989522907216536,1,2,25,26,5114.125391027048,0
12,1000.0,4,4.591645460464091,0,1,47,29,7909.229432311356,0
17,71813.6744445648,4,7.169157151179017,0,1,42,27,18979.739319744644,0
14,67371.84718084012,5,10.0,0,3,46,23,13505.3933961906,0
16,64012.72831980724,3,7.852784395595945,0,0,44,33,5909.587497027694,0
14,89087.85265837432,4,10.0,0,1,52,27,13228.82780644956,0
9,30049.043290882244,3,8.05949293334989,2,4,58,35,13820.635757622247,0
4,7066.575716862346,2,7.560171983973766,0,2,23,24,20169.316794934057,0
23,47899.106695758666,5,6.72394319944194,0,0,27,30,14535.2594387537,0
11,39574.99100882269,5,10.0,0,3,28,29,12867.079157562206,0
6,24731.12849689794,6,6.070872982087593,0,3,25,34,11150.74958117888,0
15,47604.52539536612,4,5.545925521637082,1,2,19,33,11166.356555855124,0
5,31651.845613862457,5,5.236576705921415,0,1,40,37,4111.935861448175,0
11,1000.0,2,10.0,0,2,31,25,2279.496903506788,0
18,36764.69927618719,3,7.294838013487183,1,0,51,30,9817.862823488274,0
13,15908.744998884278,4,7.168231827668419,1,1,59,28,14451.743938503678,0
11,56949.44214832768,2,8.040906297380692,0,2,40,28,6688.17671927079,0
14,30318.95725278035,2,6.496920862553627,0,1,54,27,5830.850539510667,0
18,83348.94422423156,3,5.472659431104501,0,1,40,22,5217.909431152094,0
19,98115.98201803598,3,5.376444033844837,1,0,56,30,10473.227974436228,0
15,70381.44119035719,4,5.308793548454857,1,2,63,33,5076.716598575861,0
9,3469.2145405003976,3,2.995994152304047,1,6,28,41,21674.85136560673,0
8,95155.87996637118,4,7.117661910613598,1,4,50,22,5902.965544109976,0
20,97271.61351121296,2,3.8825215469221166,0,0,45,25,17906.04476836758,0
1,50563.715339238224,2,8.098723539758097,1,2,35,27,16724.451361424435,0
4,89687.78481006596,1,8.67247563794781,0,2,20,26,8555.107080426103,0
14,33449.74585859966,3,5.794794074073632,1,2,41,32,9389.078325144485,0
2,1000.0,6,7.673232652158724,0,0,40,26,16400.506219216608,0
16,27191.46684135219,1,8.453311697751428,1,1,32,39,5340.108182092172,0
3,101879.02598134268,2,10.0,0,2,29,28,12458.832349493843,0
8,5267.602291655792,2,6.220263444286807,0,4,74,34,0.0,1
6,49985.63845794484,2,4.174939738006861,1,1,29,22,9016.099222337129,0
16,51024.31680020637,3,5.188689524558159,0,3,50,29,13501.75089773257,0
16,34610.772680965645,4,3.6767682950107208,0,2,41,30,2760.219708838411,0
7,36694.35200488655,3,7.953161257801683,0,2,51,28,11461.151657784862,0
13,52167.47402708608,1,2.2874808575098986,0,2,18,28,2628.235144222659,0
13,33135.12974195818,3,4.99501981577464,0,2,64,33,7691.991209183772,0
5,7338.245084962065,2,7.023947046792391,0,4,29,24,21603.60796442117,0
20,56450.95828830368,3,4.84396435161116,1,0,26,30,15764.021176753227,0
22,82200.99747334917,4,5.279446856956174,0,2,64,32,11165.961847342844,0
18,76087.17555960263,3,8.65826941092861,0,2,45,26,8970.032374995568,0
15,25707.935978305653,3,4.7602869639864185,0,0,41,22,8494.583006527604,0
18,12463.162538669729,2,6.085438287031905,3,3,22,27,3226.807682016652,0
2,41474.36353535664,1,8.857511662252287,2,1,30,36,8025.65499385813,1
10,97033.74529386991,2,6.25487876950289,0,1,52,34,7871.513746137331,0
23,69367.94236878637,2,10.0,1,1,43,21,21813.237403391227,0
13,71118.94030382701,1,9.190793511953316,1,3,18,22,8670.541499190647,0
18,76695.70855356484,6,9.297342196291288,0,2,55,24,6973.086949929381,0
15,62622.99687555759,4,4.22360596186722,0,1,34,28,8843.756501280579,0
12,53618.25642840736,4,6.803878308314421,0,0,57,40,13030.861580232156,0
15,69869.20689943904,1,6.431540034274574,0,0,37,30,11450.078289282996,0
13,33615.016873459404,2,6.185399833093121,0,4,41,32,13595.262838308074,0
18,7566.109659010377,5,5.928429539231809,1,2,54,25,18058.58022276118,0
15,71689.9080387297,1,6.730516661972754,1,2,35,29,9288.505769120304,0
23,87132.14317247676,4,2.2874808575098986,0,3,31,35,12818.096751686311,0
11,16453.041819319056,3,5.146100561601326,0,3,21,30,7901.428850398639,0
19,74657.64447247701,3,10.0,0,2,42,24,4718.244640836316,0
3,100422.9714016457,3,5.9285230745394735,0,3,34,33,7087.144132053013,0
7,49932.61394728637,5,5.692487380827764,0,1,48,29,17201.225628529442,0
21,25459.93445774761,2,6.869943413534097,1,2,36,31,13508.851204282311,0
14,53690.56020580267,3,7.063849034497856,2,3,47,33,15440.962543859976,0
14,33483.98095397896,1,2.495179031702474,1,1,46,39,9491.91187381248,1
22,31498.09670130795,5,7.281976863234853,1,2,30,25,13660.759275234595,0
13,62995.52201814628,3,8.096391343221017,0,0,56,34,17818.316255982998,0
12,1888.1157491031408,5,8.17590755645277,1,2,29,27,10419.0624709136,0
9,6682.132325233186,4,5.122881203000802,1,0,18,28,9634.454319680344,0
1,50578.72641121828,5,10.0,0,0,36,36,11243.166271911066,0
19,49330.74383262706,1,9.855270222844345,0,2,18,31,10888.99434931439,0
11,60306.63731119807,5,9.679430618193354,1,5,42,27,12082.40738679923,0
23,106256.76165450166,4,8.57562821577245,2,1,30,28,8635.402252401187,0
22,53135.42108227463,2,6.304189223739756,1,2,55,25,12379.566465540827,0
23,67945.16451004383,2,7.008585565296414,0,3,43,33,7109.640988699996,0
22,20734.011931561043,6,9.847409525447114,0,2,18,29,18333.033298138893,0
19,73038.12990549611,2,2.43767232558569,0,0,41,32,4173.718013493004,0
18,34208.27404667967,1,5.538135382809392,0,6,74,33,8539.768847119256,0
12,52142.6249774328,3,7.918215832990247,0,2,55,26,14598.467297781292,0
23,46734.541247925146,4,6.544786486175395,0,0,57,31,6733.553357568089,0
1,80989.22704742092,3,6.199185831479148,0,2,66,43,3229.125161437377,0
19,10700.703368750015,4,10.0,0,1,50,26,13277.951403900865,0
20,1000.0,3,8.671030703462286,1,3,33,30,12556.50920116426,0
17,43597.01908736226,3,8.92302284899064,1,6,55,28,9579.31453552017,0
5,64055.93770715373,4,5.454910687852946,1,2,51,34,10599.83454309464,0
3,54568.081274225,3,5.890027192278527,1,4,33,36,8122.791374078575,0
2,86966.12712241734,4,7.801646985409381,0,3,30,34,15031.379584369686,0
3,63121.18022539005,4,7.865728497644788,1,2,42,34,17352.274661157193,0
8,33084.5500442042,1,10.0,0,1,18,25,12438.250680306215,0
16,1000.0,4,7.742105057659465,1,2,30,31,14557.996112012524,0
6,42880.63297414345,1,10.0,0,0,43,26,11668.314961806183,0
13,80838.77006773395,3,8.301335500627442,0,2,19,30,17950.98320115308,0
23,38238.56651998656,5,6.541750407390986,0,3,39,33,7339.655661274746,0
22,50849.607910332925,2,5.445117519438265,2,3,18,34,8095.055138485117,0
22,62640.807629201256,4,8.607784668940859,1,2,19,33,11752.708290114217,0
16,19541.228772505525,1,6.264609254661615,1,2,18,30,8955.645129933919,0
16,68697.07689916453,3,6.772988945715048,0,2,49,21,9785.328888968112,0
3,99113.65370005116,4,5.349837993202108,0,1,30,25,14470.491798910509,0
13,44815.59944319781,4,7.0075303858421885,0,1,71,31,4122.622963826211,0
14,16128.067345030948,5,8.187286125172811,0,3,32,34,9011.377353514414,0
8,48001.96918934079,3,6.190741065758956,1,0,37,29,10727.017141714923,0
12,1000.0,2,5.574812037556168,0,2,37,27,9930.636458830168,0
23,60107.09791929848,7,7.1338237336629255,1,1,20,20,6820.8677564782665,0
23,63568.23132945737,3,7.935292607622222,1,4,43,24,0.0,0
22,100269.08881536686,3,6.980733530836916,1,2,41,34,12879.443829062233,0
21,44180.15622300125,3,10.0,2,3,40,31,19183.403135509645,0
8,62254.560144394105,3,7.201340442535459,1,4,33,34,9895.96534895458,0
21,24161.356928422967,2,8.033373397097135,0,3,39,36,16121.624364759273,0
9,39307.18638424764,5,8.76669072845144,0,2,19,37,0.0,0
1,4244.43690013406,2,7.793085633333814,0,2,51,24,13072.71466567704,0
6,44156.31136150293,5,5.065509651479739,2,3,37,38,15077.46454200389,0
23,40840.725394443056,7,5.347527297478742,0,0,62,30,16482.294678714912,0
19,58975.99298266688,4,4.790888535463372,0,3,46,25,8959.736877321624,0
23,31292.09359002082,4,4.360567198867248,0,1,38,22,16439.321078120927,0
11,52500.36052925276,2,7.546398623569946,0,4,42,18,7820.537109049125,0
11,39998.59833177003,4,9.480621112324448,0,2,49,26,2902.4515596975543,0
23,40055.01835101457,5,8.435924195704853,0,6,51,34,11699.141498106432,0
13,52410.869778890905,4,8.40906863033165,1,1,35,26,13671.723684234254,0
11,51215.6882695103,2,4.948741679422626,0,2,47,24,12580.873848614265,0
18,72835.22117154916,3,7.986219079500854,1,3,37,40,15472.92296381314,0
23,46380.70897610496,4,8.058926336217718,0,1,65,35,10656.400737655697,0
15,39503.43952630991,3,10.0,0,3,41,34,16784.152767463504,0
1,44575.776647383216,3,7.674351938434814,0,4,60,40,10219.120042425951,0
21,28560.076494770223,2,10.0,0,3,51,31,5298.115529543844,0
7,39202.667192999856,2,7.249405793907493,0,2,46,29,8736.722417520165,0
23,110934.76139219692,1,7.895986786359886,0,2,56,43,13841.757198283663,0
13,22619.637179123987,2,9.329769882187556,0,2,45,26,10380.149223563742,0
12,41640.30998362072,2,7.500771229190393,1,2,19,36,5580.593646448457,0
18,38375.340101909285,5,3.9711815429981634,2,3,35,30,10250.388882506408,0
19,42584.85163266802,1,5.01434325891951,1,1,39,32,12931.204297088305,0
15,40062.82073364815,1,10.0,1,2,43,26,8315.860782891032,0
8,58377.20303662999,1,7.1999280553281135,0,3,52,28,9750.664621286856,0
19,1000.0,1,8.389404700110276,0,1,29,33,7117.2810456404695,0
10,81115.14417596013,3,4.869430410984142,1,2,18,33,9591.104607049005,0
7,68977.48398926592,4,7.680279880120673,1,1,33,27,7576.53178302248,0
18,12713.852418105957,6,9.660370850611452,0,2,47,31,10003.247671058689,0
16,1000.0,1,3.2632028677218385,0,2,39,39,12432.51493117897,0
20,20687.83561575797,1,7.417856955052303,3,5,25,24,17697.78549731243,0
6,42720.006157186326,2,7.401799713843047,0,2,47,30,11005.141374727997,0
9,120476.40845107357,1,7.646642494084356,1,6,44,31,5654.831643777923,0
21,66297.7089492282,2,10.0,0,1,37,29,8436.643042625627,0
13,1000.0,3,6.475460866117615,1,5,74,33,17383.391332054358,0
21,29310.33485297168,1,6.057982914380733,1,0,18,32,12172.373645068528,0
8,48403.626911810505,5,6.650912070902182,0,1,26,37,8099.532829517996,0
16,57610.50662894291,3,10.0,0,4,49,22,11392.774662125415,0
13,10557.534190687316,2,7.317176079964814,1,1,40,38,2647.281554822197,0
13,45950.29316068816,2,8.157490437992731,1,2,33,39,3991.300619016593,0
17,28470.82587168378,5,2.4108503715463687,1,6,26,32,4641.471666402008,0
23,16887.243121930507,6,7.225030401270478,1,2,19,25,12401.43748451716,0
20,57787.869400968615,2,6.654429185195184,1,4,52,40,4395.821029874205,0
5,73216.31520328467,3,7.185221246659252,1,1,38,29,14796.011268548364,0
22,75231.23830884858,2,6.356233468815354,0,1,51,30,7271.370528072987,0
21,67231.59053401629,3,4.414083038721367,1,3,18,31,5991.853041248161,0
17,35078.91400579212,2,6.454894526915136,1,1,58,31,11944.622810113158,0
