age,income,employment_length,debt_to_income,credit_history_length,number_of_debts,number_of_delinquent_debts,homeowner,default_flag
54,90190.93725225262,2.285164006772746,0.170253582534274,10.177136712908,0,0,0,0
59,45433.41463156519,12.673740647706737,0.2706892173120108,0.3922814835775732,0,0,0,0
27,25360.793783756737,4.088975776001787,0.7365396139431766,5.548048905398442,1,0,0,1
43,42996.045083706886,12.677471979392228,0.1118289807849868,13.484440710261875,2,0,0,0
35,45116.04484956289,5.738322658025744,0.5849435055527438,4.00565945464763,5,2,0,1
53,39225.3113167466,18.98175153686046,0.2241469797135155,4.279523835801301,4,0,0,0
29,29184.843833692757,10.00732983792264,0.2198666252703979,6.3246631127186905,1,0,0,0
34,44826.69596914455,8.368703931032725,0.2830571013421407,4.635301384608392,3,1,1,0
46,75283.75232271128,12.343270292183142,0.3285077588996811,5.620469226532322,2,0,0,0
47,30027.29005701576,9.57686448063695,0.1688295785792253,3.659709504022888,0,1,1,0
46,61848.422946784725,5.896903287719892,0.1323925493025765,8.823788815162816,2,1,0,0
36,61584.05857379287,1.6951262054569796,0.1973043632642596,0.8391444957051277,2,0,1,0
38,58403.01693024408,10.360483455275482,0.0731540879077229,9.40140442684515,5,1,1,0
28,71276.33118773009,4.758632229136687,0.2779434072024829,7.801925887204802,2,0,1,0
25,24863.51033983628,1.414243016654534,0.8348101545458546,0.3869534464268116,4,3,0,1
31,81761.84926417179,9.455048136237211,0.2540694827895395,1.5356633789951886,2,0,1,0
40,75970.0267581444,13.043812535665676,0.2313622710484269,9.999486126983,0,0,1,0
37,64756.59081516672,7.605870602632726,0.2285486943199166,11.740087619063424,3,0,1,0
35,69224.56522997597,0.4634320925906907,0.1280093595319232,13.931648000204468,0,0,1,0
44,63912.81056624631,1.6904051158117903,0.3041696557520979,2.8912727477106914,2,0,1,0
40,83230.06096963951,0.3927895396725755,0.2604288391358781,7.610791065463392,0,1,1,0
50,75467.99632135223,7.961125277735124,0.1427439407446727,4.510899208771012,3,0,1,0
36,56348.302431751166,2.5762178292059303,0.3319558801560214,10.350713082387038,5,0,1,0
46,55971.60199846053,10.48173205535246,0.1757759840938494,14.404387355228517,4,2,1,0
33,50663.04425795176,1.6272147934422083,0.8348101545458546,0.1260701686555121,5,4,0,1
30,94586.01732089512,11.350836310652316,0.1681980093994384,1.081206619063087,3,0,1,0
41,60227.39817596988,3.682158201450537,0.2799903591501151,9.526494410593417,2,0,0,0
49,46077.658973073965,9.572763979286922,0.2438325429476643,15.983602578850904,2,1,1,0
40,78388.16857507294,7.852609424890313,0.0782740463090255,4.861472668917498,3,0,0,0
38,67007.90940154644,2.658684317563793,0.5683374332088278,4.441521059004568,3,4,0,1
49,76871.0058244424,11.306699820711462,0.2344497786503369,4.140617754670194,2,0,0,0
45,54527.44779213464,13.393259729798627,0.1779401478819198,16.142646582203135,3,0,1,0
36,63399.49079498539,6.940447032612595,0.2750741792663842,11.60033947791336,1,0,1,0
35,55115.69919648662,0.0,0.2689784148135493,8.894343339056402,1,0,1,0
18,20550.867981452902,1.5004104766286577,0.3218428195500634,5.432910190518227,2,0,1,1
26,22447.453039168613,5.039409563128874,0.7101593131417856,2.029918758310596,4,0,0,1
49,37661.18231795273,9.192787657709022,0.2478821188979827,0.0,3,0,1,0
53,104066.19630515516,7.554997316957647,0.1925100423618259,7.075477798585607,2,0,1,0
59,10000.0,3.661814621736116,0.3834138425804574,8.079478498256128,5,2,0,1
57,68121.88037697333,3.9073759717496745,0.2028680695698868,8.903633573430579,3,1,1,0
28,54974.02032271785,2.3247145021173337,0.6204521350476327,6.472723102016267,2,4,0,1
19,50392.8065501729,5.850940385843099,0.1190445484202308,7.713544925212794,0,1,0,0
37,40499.57230122972,7.179222832530916,0.4169872686836033,8.95298465752961,2,0,1,0
33,103310.42904413112,9.83523396464984,0.2221757746433389,4.833383971249083,1,0,0,0
31,89006.80517518125,9.616969275328437,0.2411965044543135,2.438413960621037,2,0,1,0
46,43047.45575006232,5.847926456563578,0.2829126771621598,7.333170411253429,3,0,1,0
41,36132.484629133694,4.464056603532698,0.2292252609576269,4.535186043473628,1,0,1,0
45,10000.0,0.3018480942940673,0.433915190246638,8.035461731412461,3,0,0,1
42,87708.75563312764,12.069206346302783,0.1794154963621278,8.563461560668344,1,0,0,0
36,42363.63002029161,15.596890914759763,0.154938085021351,11.699772263712688,0,0,1,0
51,39351.26675772974,0.0,0.513305560234707,5.357050923720905,2,0,1,1
19,46520.74976985205,9.124097492893624,0.5334877654495616,1.463156229394487,6,3,0,1
43,32330.65375088028,6.37189358425002,0.1505389653104332,5.782377495135943,2,0,1,0
30,59818.34411808627,3.004140785770028,0.171858692207555,15.080151968022555,0,0,1,0
44,73146.42190239078,1.813725085626861,0.1995276236547279,8.433118694898132,0,0,1,0
37,50400.63218445309,1.8479109680889896,0.2199142672878816,2.6762351165687432,4,0,0,1
40,36338.2896950047,4.470074172505447,0.086184935491696,4.661772140703183,3,0,1,0
36,49525.91434220949,7.349645793582336,0.3082709773542916,9.909933300613844,3,0,1,0
43,58441.83907337363,11.520256149835271,0.2689849427658542,6.798151278060676,6,0,0,0
34,60571.31525555172,0.2607976936066922,0.1128876435366189,11.55318749469897,3,0,1,0
45,47909.722788804094,0.0,0.2141962177409176,4.722679899453691,6,0,1,0
47,47459.44296339211,7.630338173715448,0.06808413982878,10.91357763132411,1,1,1,0
39,32339.643825110525,5.439475508257175,0.1822491474510809,13.27109153014386,2,0,1,0
41,41308.12210203058,5.197213274528159,0.1805107188327327,4.367029135197269,3,0,1,0
32,38445.12130139313,8.082204643096908,0.0806504413910847,10.692519222160492,3,0,1,0
49,69307.68153638352,7.789119467516797,0.1278052283655278,17.971855940822266,1,0,1,0
42,28814.55078216569,5.120588897266662,0.6087768834396081,4.934155184525876,4,4,0,1
46,58501.24856552553,0.0,0.2584090180435136,8.59719584721665,2,0,0,0
30,68828.395197859,12.940479917883437,0.1909267717708887,4.954971707374224,1,0,0,0
27,68838.17844328405,7.40806081327886,0.1966705991868496,6.879363262579096,5,0,1,0
62,104286.59885113192,13.582153743911036,0.1818849123268725,10.568136806187727,1,0,1,0
46,45703.85482017059,7.926261409915788,0.2592847598259996,1.9086640547485128,3,0,0,0
23,40168.39026476775,7.147929771154325,0.582597264528266,0.0,3,3,0,1
35,36257.39335433352,9.433424099371717,0.0718715080004159,16.764780612796883,2,0,1,0
28,91790.46072207725,16.047708285191845,0.1017606188898304,10.703583993507785,1,0,1,0
29,60761.56038792918,0.0,0.3449339756460838,16.516724943933554,5,0,1,0
45,58047.58608451848,8.476320321883577,0.2809736686522071,9.010840544447612,1,0,1,0
30,44757.33102971804,6.9160398415603535,0.2595963308831091,9.37441695014352,0,1,0,0
22,27779.94464229665,6.4371647098933655,0.5354573389166377,9.835155406291888,5,1,1,0
18,19364.909919925536,4.561552294593294,0.5458902675546358,0.6630017121562233,5,4,0,1
29,30260.76527312158,0.8684305937642014,0.5708383176425649,5.374143723362048,2,2,0,1
45,44035.87847283692,12.179849621361384,0.0530287635326244,12.365964230441143,1,0,1,0
18,82061.66556586734,9.90088693802723,0.2375585748957371,3.505188177004487,2,1,1,0
42,65381.05386031414,11.385749870666466,0.0404967783043784,9.344086070673386,1,0,0,0
19,53222.27703570519,0.0,0.7501438260496678,8.888006479939381,5,2,1,1
50,44323.16521830632,1.1606411152728455,0.1466514739854153,11.082242547467205,0,0,1,0
42,40699.0883884764,14.41944391635134,0.3927266727741875,6.498364184864289,2,0,1,0
52,21767.15578161914,14.565848935456737,0.5348207185538976,14.375126116418375,1,0,0,0
28,27183.6914502822,3.251363410937823,0.5442222229306597,4.023875217299039,0,1,0,1
56,69329.11945938825,3.494238286829562,0.0245047762664425,18.21617442937488,2,1,0,0
30,44428.25906376577,8.675278523918454,0.1660394496808159,11.612594974042214,2,0,0,0
55,65640.7242092444,6.83700380782257,0.2253592941690806,0.0,3,0,0,0
50,75188.84347645166,14.771440997922149,0.144722998677337,1.4911645442059545,0,0,1,0
43,30997.701663316016,2.523635880829177,0.5893118352515199,3.102857801153133,3,4,0,1
27,26960.5348143689,4.6034419666932,0.2532828719279735,5.446321699423576,7,4,0,1
30,70464.38022353873,8.504044271296864,0.0803128914490319,3.653798418433519,4,0,1,0
34,37567.07526933611,6.89435886042939,0.233617133231164,7.827044260869938,0,0,1,0
27,36146.42544005278,4.203978282028505,0.2293164764412932,2.647676003414314,4,1,0,1
37,36368.66841795176,4.533833316415264,0.1616334059685938,11.477163956266429,1,0,1,0
36,89434.1779672378,9.363966931429898,0.3305081592138416,5.944720379842955,2,0,0,0
32,91566.8535499457,7.986571370683789,0.2740024252780098,2.457876483874159,2,1,1,0
40,63409.69361393828,7.476766878708984,0.34865441403371,7.961616933123269,1,0,0,0
62,57728.36263538423,0.0,0.0993587496941122,11.331054531944716,2,0,1,0
48,59788.87130238293,8.445938486192722,0.0815647682876255,13.919879705077255,0,0,1,0
54,82358.67645454305,8.723430652625183,0.1835974557739862,2.9825606943997407,6,2,1,0
31,46652.31891279743,7.123875166847272,0.3029125444956368,3.980907765958782,2,0,1,0
40,31470.72177152509,2.634462929506615,0.099702734303678,1.5648848114063654,3,0,1,0
42,100443.48200174756,5.542947916552188,0.1257012097327911,8.069973887094248,1,0,1,0
40,63964.3465544164,11.62961805824201,0.395666845721534,10.425230239142929,1,0,1,0
40,45055.563355590304,5.136807402878984,0.2064363826867078,15.813614598271888,2,0,1,0
50,64403.78628410266,15.24646214201913,0.1818330430383109,5.803557816637581,4,1,1,0
24,63556.59599410869,4.382474454689962,0.1927896840229652,1.1113192646340266,3,0,1,0
50,64395.16167880286,10.956600802869218,0.2821122259608506,7.513196040127908,2,1,1,0
25,36040.84075318676,7.337872075283316,0.2048017817158077,11.0734931558909,4,0,1,0
51,69870.74588407534,6.565412120311622,0.2221999594629311,19.018110295160376,3,0,0,0
45,59308.71520312393,9.2270487088567,0.0551418953173045,10.737995877921744,1,0,1,0
49,65410.269509328005,14.850694524022783,0.125054202713817,8.760890950880325,3,0,0,0
24,56511.12131429436,9.622521611854063,0.276920464888916,9.34250882630813,2,0,1,0
26,75829.94871945915,5.505106284720573,0.1529901726656278,6.228910218717274,2,0,0,0
53,58960.90458198444,6.116122651310723,0.1596098916613793,16.06426869392103,5,0,1,0
26,70855.49347825124,9.396188771376757,0.2308762821036752,10.256543098285965,2,0,0,0
31,65019.02041424086,4.249809111784395,0.2449782617944352,9.26278774206404,3,0,0,0
46,70892.49148998677,8.731176395111804,0.1908210153187209,3.315811726688658,1,0,1,0
34,36925.87352739272,8.072082813177744,0.1169409479662723,9.115153328283894,2,0,0,0
51,31555.30996986253,5.141307088874053,0.2099813668821642,14.552134079719664,1,1,1,0
48,76508.2919564617,5.42567668798109,0.3095604337228748,9.562156448580264,3,0,1,0
40,98016.6363013149,8.977149580132593,0.2020887162999078,6.974475382002903,0,1,1,0
30,53209.39686668027,0.7814081520247269,0.2429349670492029,11.14732315039831,4,0,1,0
46,42321.54100343309,1.7186542754482756,0.2663586959199095,21.166202649341137,1,0,1,0
35,39730.20699084573,6.120225029421354,0.3912071179461248,6.437087708685347,5,3,0,1
43,65801.75799270865,1.842502113892002,0.2732889811029914,13.377006639755091,3,0,0,0
35,57056.56704303128,6.078899773270143,0.2953787847087715,9.46677705394022,3,1,1,0
45,100623.17426146462,0.0,0.1486064099036946,2.8650587097106843,0,0,0,0
48,81243.34895177321,6.574522420858308,0.275871382483191,8.420107390432685,3,0,1,0
37,13278.607899574738,8.738259202687251,0.2641803451842506,10.100361425551172,0,1,0,0
49,66624.45519719753,0.0,0.1167180620115798,8.785540498414063,2,0,1,0
49,88124.64718525106,3.04697831462086,0.28903085873914,7.006341554989644,0,0,1,0
24,27294.19459856895,0.0,0.1959860994013045,6.187779090305397,4,0,1,0
40,53444.09888245074,3.317400770972544,0.2674299246037104,12.023740714541493,0,0,1,0
41,93283.84109567798,9.34891964699968,0.168951643568741,17.34266951120966,3,0,1,0
33,72198.18245309289,8.800674484914362,0.1289165161498756,9.731294085468893,3,0,1,0
26,55984.72360405583,2.019269976173909,0.2211960007360369,3.7362512144139695,2,4,0,1
33,53386.82675247337,17.73410981173057,0.2857256536661731,8.79986076682347,2,0,1,0
18,40240.81541137922,4.567067651704841,0.3480320046379205,1.887786878118531,1,0,0,1
35,75669.36212417834,13.559266843983124,0.2112567255270782,14.31493727657828,4,2,0,0
56,68030.7727143841,13.04376035842022,0.0,20.30708604483393,0,0,1,0
59,46214.467536952245,0.0,0.400778171781302,6.076352663194712,0,0,0,0
43,77255.09183905373,10.68412341977838,0.1841915372042088,1.7090157500213223,4,0,0,0
32,29894.099052962563,1.0272180194411586,0.3866676917261469,4.905384326357666,7,2,0,1
27,58259.69553363725,5.699064755510605,0.1509175817022641,1.8715864625927845,2,0,1,0
37,36431.26574138649,12.240435794004622,0.2007641085936465,12.476149017217528,6,0,1,0
35,54764.38555314587,13.817474998486906,0.1884755217948259,16.360580948707355,2,0,1,0
51,68468.33148619234,4.38364294736527,0.2603286334540945,1.0393880830263913,4,1,0,1
54,77808.16010373682,16.98022104133092,0.1290158634545693,2.8320009124169543,2,0,1,0
62,34620.34845491003,7.451725754412704,0.1982139299025082,4.057822044703773,4,0,1,0
45,23387.84776646768,3.915033101269256,0.0,4.542330274355844,3,2,0,1
48,60153.46386643013,3.314776574041187,0.2752132907982116,17.216495295340604,2,0,1,0
37,62970.95807185278,12.544445181846436,0.2755633482682065,7.707607695079343,0,2,0,0
21,58950.34635378572,1.0808559803769908,0.1419882537153987,5.890941759631332,4,0,0,0
58,37691.599929395874,4.131745440661378,0.4401110131083261,12.340658664337433,2,0,1,0
39,15803.767586941562,1.637831708016365,0.4253924097818023,6.1665348140177,3,2,0,1
44,78487.14736052012,7.791601109352928,0.106642474829961,10.02953904740453,1,0,0,0
37,38981.17667622079,10.841760742713214,0.1274376581362858,5.629226527211892,0,0,1,0
35,39044.50107721802,5.832841811799277,0.1528946429615105,3.309743618712936,1,0,0,0
44,65450.35980459186,12.23555603719701,0.2706406608653224,5.441616240516253,4,0,0,0
34,20092.612850910835,8.335747963506938,0.3395287841494782,3.716391847205156,5,0,1,1
18,39172.49981426804,0.0,0.2965979416479594,5.242519266009914,8,1,1,1
29,77634.92801520025,8.78847109981405,0.3284053399047437,7.620586932395755,2,0,1,0
56,68028.59318734924,5.433112562426754,0.4485031975996529,12.897627626254875,0,0,1,0
40,66264.83387387233,16.871198090200906,0.124500348187355,6.99443926475206,3,0,1,0
31,55155.26765109591,6.65317178782156,0.5516791615893095,0.9239495799658108,7,3,0,1
40,99061.19391079793,7.014460060313024,0.1799824363201488,5.036924795230441,5,0,1,0
55,26314.999026234065,1.892935676045422,0.7243075980629663,1.1744339975774043,5,4,1,1
39,50052.60933719474,0.0,0.0816321215479769,8.339801248149538,2,0,1,0
52,81120.60743131427,17.739454899008805,0.1876174896607952,13.20796134798739,1,0,1,0
51,52144.820951663816,0.874666124278372,0.0567398362913602,8.301047772116476,0,0,1,0
42,49302.91354426599,2.650454284168956,0.2794851835488287,14.730222351822365,1,0,0,0
33,91523.45055482758,8.942200402103785,0.1639778228693964,21.142364471012893,1,0,1,0
45,66775.16324560733,0.0,0.19144401657663,17.688230168452492,1,1,1,0
35,60063.959812305766,4.139176565676742,0.280566940318093,4.830743450222621,2,0,1,0
47,40199.72572193721,4.357355618892578,0.184242739877696,0.0,0,0,0,0
38,75471.15412413627,8.886486065736541,0.0198933895282015,0.3706736247991493,3,0,0,0
20,32695.933070307245,2.0056761348943475,0.8295003350150616,5.43977035151935,4,4,1,1
28,60402.10440181132,0.0,0.6000194795305446,1.8829875691086848,3,1,0,1
59,33246.51627824632,7.5077734291162574,0.1331956092151488,16.643307023937954,5,0,0,0
39,66162.56673073009,4.031917501733112,0.3822922616154299,13.885882028828362,0,0,1,0
59,73482.88010239978,13.96697218198936,0.0628373930142907,3.1443329465688503,1,0,0,0
41,69890.44984097546,11.98155041426768,0.1888119900930819,12.456446370101451,3,0,1,0
34,45092.1333592454,9.73941265601117,0.1882270510138356,3.5247929329413763,4,1,1,0
34,51443.31568564255,2.667832624674117,0.0670678718084967,10.2594417891788,1,0,1,0
32,21892.78943901915,4.959247670891248,0.5297029352910172,3.669479269054527,6,4,1,1
38,47155.35043112021,9.39372877065032,0.2537670339838405,8.409648471440695,3,0,1,0
50,21494.75574825029,2.129478098119144,0.2769291760716013,9.189083204828984,4,0,0,0
52,63441.178447325176,6.418617284045412,0.1502002444106331,13.637461433634869,0,1,1,0
31,10000.0,6.872360863391356,0.1744434689629228,9.790985333734058,2,0,0,0
28,72496.3564610775,12.926100864045504,0.1831311339229439,19.11569566012469,3,0,1,0
18,77834.0116213915,1.5062915669475403,0.0740537235085643,15.508373392749814,0,0,1,0
62,78077.82801272003,0.0,0.1752883599095583,9.136166546947464,1,0,0,0
30,49627.24005030848,15.988374983524912,0.1081305639079939,10.094015064129191,3,0,1,0
40,56356.78832284152,15.175327060010558,0.3513541435602296,3.918362770864695,2,0,0,0
38,99058.89107999014,12.386811046032378,0.3662366669610485,13.296134481479584,1,0,1,0
39,64991.84952148767,15.938464841130717,0.0635264686030209,8.739859089161081,1,1,1,0
18,10000.0,7.971969942028183,0.6031713106643076,1.9474970384592345,3,3,0,1
46,78178.749937772,8.419907887473773,0.2299956468755858,6.977581457276848,0,1,0,0
18,75308.74988750032,12.533241929046415,0.3318061289837392,17.171766125359085,3,0,1,0
38,85945.95067851091,9.532281603247844,0.3065418039151757,15.213242629685988,2,0,1,0
48,58520.30436927462,8.356156987295073,0.1649756665092135,0.7847448676736093,2,0,0,0
24,45882.21109534493,4.0332937927237005,0.3751416908424356,8.041214753041237,4,3,1,1
45,65401.68822695528,1.6285638847453807,0.1045667987013213,4.104740536120891,0,0,1,0
36,90166.214974951,9.769909663355032,0.1081273364994554,11.550806432211369,0,0,0,0
29,44074.19622015819,3.153600101306014,0.194179394686692,12.532088480993448,0,0,1,0
33,61243.58459624575,18.96962575902222,0.290084235497985,12.494272798471764,3,0,1,0
48,53467.72438677575,5.18466900102449,0.2085070085387394,8.695053328059958,3,0,1,0
52,78159.59515610267,6.53812323453157,0.1926818297458997,12.369189727832133,5,0,1,0
36,68556.75721072088,4.276675487925432,0.1708479946293569,16.517231500529025,2,1,0,0
46,50101.796090193966,5.310854657733497,0.1391327197847592,11.025722203568208,1,0,1,0
38,53002.29301753994,2.0923462333492218,0.1082447081658065,10.769629062826722,3,0,0,0
44,52049.02606908444,10.464749052334849,0.2572236726944558,7.713624242608395,0,0,1,0
